Registry Name,ID,Has Block,Class
mw:glockmag50,4962,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:as50mag_2,4963,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m82mag_2,4964,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:ntw20mag,4965,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:kbp9a91mag_2,4966,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:kedrmag_2,4967,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:l96a1mag_2,4968,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m40a6mag_2,4969,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m110mag_2,4970,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m1928mag,4971,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m1a1mag,4972,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m712mag_2,4973,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:mg42mag_2,4974,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:dp28mag,4975,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:mk14ebrmag_2,4976,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m14drum50,4977,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:mp40mag_2,4978,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:mp5a5mag,4979,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:hk50drum,4980,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:mp7mag,4981,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:p90mag,4982,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:p90terminatormag,4983,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:g11mag,4984,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:scarhmag_2,4985,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:scar40mag,4986,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:scar60mag,4987,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:vssvintorezmag_2,4988,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:stg44mag_2,4989,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:g43_gewehr_mag,4990,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:sv98mag_2,4991,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:uzimag_2,4992,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:vp70mag_2,4993,false,com.vicmatskiv.weaponlib.ItemMagazine
mw:m249,4994,false,com.vicmatskiv.weaponlib.Weapon
mw:m40a6,4995,false,com.vicmatskiv.weaponlib.Weapon
mw:m110_sass,4996,false,com.vicmatskiv.weaponlib.Weapon
mw:m1014,4997,false,com.vicmatskiv.weaponlib.Weapon
mw:super90,4998,false,com.vicmatskiv.weaponlib.Weapon
mw:supernova,4999,false,com.vicmatskiv.weaponlib.Weapon
mw:m500a2,5000,false,com.vicmatskiv.weaponlib.Weapon
mw:m38_dmr,5001,false,com.vicmatskiv.weaponlib.Weapon
mw:m16a4,5002,false,com.vicmatskiv.weaponlib.Weapon
mw:m4a1,5003,false,com.vicmatskiv.weaponlib.Weapon
mw:colt_m45a1,5004,false,com.vicmatskiv.weaponlib.Weapon
mw:p226,5005,false,com.vicmatskiv.weaponlib.Weapon
mw:m9a1,5006,false,com.vicmatskiv.weaponlib.Weapon
mw:mp_443,5007,false,com.vicmatskiv.weaponlib.Weapon
mw:ak15,5008,false,com.vicmatskiv.weaponlib.Weapon
mw:kbp_9a91,5009,false,com.vicmatskiv.weaponlib.Weapon
mw:sr3_vikhr,5010,false,com.vicmatskiv.weaponlib.Weapon
mw:pp91_kedr,5011,false,com.vicmatskiv.weaponlib.Weapon
mw:vss_vintorez,5012,false,com.vicmatskiv.weaponlib.Weapon
mw:ks23,5013,false,com.vicmatskiv.weaponlib.Weapon
mw:sv98,5014,false,com.vicmatskiv.weaponlib.Weapon
mw:mp5a5,5015,false,com.vicmatskiv.weaponlib.Weapon
mw:mp7,5016,false,com.vicmatskiv.weaponlib.Weapon
mw:p90,5017,false,com.vicmatskiv.weaponlib.Weapon
mw:scar_l,5018,false,com.vicmatskiv.weaponlib.Weapon
mw:scar_h_cqc,5019,false,com.vicmatskiv.weaponlib.Weapon
mw:vp70,5020,false,com.vicmatskiv.weaponlib.Weapon
mw:glock_19,5021,false,com.vicmatskiv.weaponlib.Weapon
mw:sccy_cpx_2,5022,false,com.vicmatskiv.weaponlib.Weapon
mw:browning_hi_power,5023,false,com.vicmatskiv.weaponlib.Weapon
mw:m1911,5024,false,com.vicmatskiv.weaponlib.Weapon
mw:python,5025,false,com.vicmatskiv.weaponlib.Weapon
mw:taurus_raging_hunter,5026,false,com.vicmatskiv.weaponlib.Weapon
mw:chiappa_rhino,5027,false,com.vicmatskiv.weaponlib.Weapon
mw:sw_500_magnum,5028,false,com.vicmatskiv.weaponlib.Weapon
mw:desert_eagle,5029,false,com.vicmatskiv.weaponlib.Weapon
mw:mp40,5030,false,com.vicmatskiv.weaponlib.Weapon
mw:m1928_thompson,5031,false,com.vicmatskiv.weaponlib.Weapon
mw:kriss_vector,5032,false,com.vicmatskiv.weaponlib.Weapon
mw:ak101,5033,false,com.vicmatskiv.weaponlib.Weapon
mw:ak103_bullpup,5034,false,com.vicmatskiv.weaponlib.Weapon
mw:ak47,5035,false,com.vicmatskiv.weaponlib.Weapon
mw:izhmash_ak12,5036,false,com.vicmatskiv.weaponlib.Weapon
mw:acr,5037,false,com.vicmatskiv.weaponlib.Weapon
mw:cz805_bren,5038,false,com.vicmatskiv.weaponlib.Weapon
mw:f2000,5039,false,com.vicmatskiv.weaponlib.Weapon
mw:g36c,5040,false,com.vicmatskiv.weaponlib.Weapon
mw:steyr_aug_a1,5041,false,com.vicmatskiv.weaponlib.Weapon
mw:sl8,5042,false,com.vicmatskiv.weaponlib.Weapon
mw:g11,5043,false,com.vicmatskiv.weaponlib.Weapon
mw:stg44,5044,false,com.vicmatskiv.weaponlib.Weapon
mw:m1873,5045,false,com.vicmatskiv.weaponlib.Weapon
mw:mares_leg,5046,false,com.vicmatskiv.weaponlib.Weapon
mw:nv4,5047,false,com.vicmatskiv.weaponlib.Weapon
mw:type2,5048,false,com.vicmatskiv.weaponlib.Weapon
mw:volk,5049,false,com.vicmatskiv.weaponlib.Weapon
mw:m8a7,5050,false,com.vicmatskiv.weaponlib.Weapon
mw:remington870,5051,false,com.vicmatskiv.weaponlib.Weapon
mw:browning_auto_5,5052,false,com.vicmatskiv.weaponlib.Weapon
mw:m1_garand,5053,false,com.vicmatskiv.weaponlib.Weapon
mw:g43_gewehr,5054,false,com.vicmatskiv.weaponlib.Weapon
mw:springfield,5055,false,com.vicmatskiv.weaponlib.Weapon
mw:kar98k,5056,false,com.vicmatskiv.weaponlib.Weapon
mw:krag_jorgensen,5057,false,com.vicmatskiv.weaponlib.Weapon
mw:frommer_stop,5058,false,com.vicmatskiv.weaponlib.Weapon
mw:p10,5059,false,com.vicmatskiv.weaponlib.Weapon
mw:glock_18c,5060,false,com.vicmatskiv.weaponlib.Weapon
mw:aps,5061,false,com.vicmatskiv.weaponlib.Weapon
mw:m712,5062,false,com.vicmatskiv.weaponlib.Weapon
mw:uzi,5063,false,com.vicmatskiv.weaponlib.Weapon
mw:aac_honey_badger,5064,false,com.vicmatskiv.weaponlib.Weapon
mw:he_standard_combat_shotgun,5065,false,com.vicmatskiv.weaponlib.Weapon
mw:saiga12,5066,false,com.vicmatskiv.weaponlib.Weapon
mw:spas_12,5067,false,com.vicmatskiv.weaponlib.Weapon
mw:mp43e,5068,false,com.vicmatskiv.weaponlib.Weapon
mw:hs12,5069,false,com.vicmatskiv.weaponlib.Weapon
mw:chiappa_triple_crown,5070,false,com.vicmatskiv.weaponlib.Weapon
mw:quad_barrel_shotgun,5071,false,com.vicmatskiv.weaponlib.Weapon
mw:m1897,5072,false,com.vicmatskiv.weaponlib.Weapon
mw:mk14_ebr,5073,false,com.vicmatskiv.weaponlib.Weapon
mw:bren_mkii,5074,false,com.vicmatskiv.weaponlib.Weapon
mw:m1941_johnson,5075,false,com.vicmatskiv.weaponlib.Weapon
mw:m1941_johnson_rifle,5076,false,com.vicmatskiv.weaponlib.Weapon
mw:dp28,5077,false,com.vicmatskiv.weaponlib.Weapon
mw:mg34,5078,false,com.vicmatskiv.weaponlib.Weapon
mw:mg42,5079,false,com.vicmatskiv.weaponlib.Weapon
mw:m60e4,5080,false,com.vicmatskiv.weaponlib.Weapon
mw:stonera1,5081,false,com.vicmatskiv.weaponlib.Weapon
mw:l96a1,5082,false,com.vicmatskiv.weaponlib.Weapon
mw:as50,5083,false,com.vicmatskiv.weaponlib.Weapon
mw:m82_barrett,5084,false,com.vicmatskiv.weaponlib.Weapon
mw:ntw_20,5085,false,com.vicmatskiv.weaponlib.Weapon
mw:gl06,5086,false,com.vicmatskiv.weaponlib.Weapon
mw:m79,5087,false,com.vicmatskiv.weaponlib.Weapon
mw:m32_mgl,5088,false,com.vicmatskiv.weaponlib.Weapon
mw:rpg7,5089,false,com.vicmatskiv.weaponlib.Weapon
mw:m202,5090,false,com.vicmatskiv.weaponlib.Weapon
mw:m134,5091,false,com.vicmatskiv.weaponlib.Weapon
mw:csa16,5092,false,com.vicmatskiv.weaponlib.Weapon
mw:ssg42,5093,false,com.vicmatskiv.weaponlib.Weapon
mw:har_27,5094,false,com.vicmatskiv.weaponlib.Weapon
mw:gpca1,5095,false,com.vicmatskiv.weaponlib.Weapon
mw:m6c,5096,false,com.vicmatskiv.weaponlib.Weapon
mw:m6c_socom,5097,false,com.vicmatskiv.weaponlib.Weapon
mw:m20,5098,false,com.vicmatskiv.weaponlib.Weapon
mw:ma37_icws,5099,false,com.vicmatskiv.weaponlib.Weapon
mw:ma5d,5100,false,com.vicmatskiv.weaponlib.Weapon
mw:br55,5101,false,com.vicmatskiv.weaponlib.Weapon
mw:m392,5102,false,com.vicmatskiv.weaponlib.Weapon
mw:m45,5103,false,com.vicmatskiv.weaponlib.Weapon
mw:srs99,5104,false,com.vicmatskiv.weaponlib.Weapon
mw:type51,5105,false,com.vicmatskiv.weaponlib.Weapon
mw:m41a,5106,false,com.vicmatskiv.weaponlib.Weapon
mw:m56,5107,false,com.vicmatskiv.weaponlib.Weapon
mw:esa23,5108,false,com.vicmatskiv.weaponlib.Weapon
mw:fatman,5109,false,com.vicmatskiv.weaponlib.Weapon
mw:bfg_9000,5110,false,com.vicmatskiv.weaponlib.Weapon
mw:chainsaw,5111,false,com.vicmatskiv.weaponlib.Weapon
mw:tablet,5112,false,com.vicmatskiv.weaponlib.electronics.ItemTablet
mw:wcam,5113,false,com.vicmatskiv.weaponlib.electronics.ItemWirelessCamera
mw:gas-detector,5114,false,com.vicmatskiv.weaponlib.electronics.ItemHandheld
mw:grenadesafetypin,5115,false,com.vicmatskiv.weaponlib.ItemAttachment
mw:m67frag,5116,false,com.vicmatskiv.weaponlib.grenade.ItemGrenade
mw:impactgrenade,5117,false,com.vicmatskiv.weaponlib.grenade.ItemGrenade
mw:m18white,5118,false,com.vicmatskiv.weaponlib.grenade.ItemGrenade
mw:gasgrenade,5119,false,com.vicmatskiv.weaponlib.grenade.ItemGrenade
mw:tactical_tomahawk,5120,false,com.vicmatskiv.weaponlib.melee.ItemMelee
mw:baseball_bat,5121,false,com.vicmatskiv.weaponlib.melee.ItemMelee
mw:baseball_bat_nails,5122,false,com.vicmatskiv.weaponlib.melee.ItemMelee
mw:night_stick,5123,false,com.vicmatskiv.weaponlib.melee.ItemMelee
mw:gas_can,5124,false,com.vicmatskiv.weaponlib.melee.ItemMelee
mw:weapons_case,5125,true,net.minecraft.item.ItemBlock
mw:weapons_case_small,5126,true,net.minecraft.item.ItemBlock
mw:russian_weapons_case,5127,true,net.minecraft.item.ItemBlock
mw:ammo_box,5128,true,net.minecraft.item.ItemBlock
mw:weapons_locker,5129,true,net.minecraft.item.ItemBlock
mw:fridge_open,5130,true,net.minecraft.item.ItemBlock
mw:fridge_closed,5131,true,net.minecraft.item.ItemBlock
mw:artillery_prop,5132,true,net.minecraft.item.ItemBlock
mw:supply_drop,5133,true,net.minecraft.item.ItemBlock
mw:medical_crate,5134,true,net.minecraft.item.ItemBlock
mw:locker,5135,true,net.minecraft.item.ItemBlock
mw:scp_locker,5136,true,net.minecraft.item.ItemBlock
mw:barrel,5137,true,net.minecraft.item.ItemBlock
mw:explosive_barrel,5138,true,net.minecraft.item.ItemBlock
mw:pc,5139,true,net.minecraft.item.ItemBlock
mw:laptop,5140,true,net.minecraft.item.ItemBlock
mw:monitor,5141,true,net.minecraft.item.ItemBlock
mw:filingcabinet,5142,true,net.minecraft.item.ItemBlock
mw:filingcabinet_opened,5143,true,net.minecraft.item.ItemBlock
mw:shelf_right,5144,true,net.minecraft.item.ItemBlock
mw:shelf_left,5145,true,net.minecraft.item.ItemBlock
mw:shelf_top,5146,true,net.minecraft.item.ItemBlock
mw:tv,5147,true,net.minecraft.item.ItemBlock
mw:ceiling_tv,5148,true,net.minecraft.item.ItemBlock
mw:ceiling_tv_rotated,5149,true,net.minecraft.item.ItemBlock
mw:office_chair,5150,true,net.minecraft.item.ItemBlock
mw:office_chair_2,5151,true,net.minecraft.item.ItemBlock
mw:desk_corner,5152,true,net.minecraft.item.ItemBlock
mw:desk_corner_alt1,5153,true,net.minecraft.item.ItemBlock
mw:desk_left,5154,true,net.minecraft.item.ItemBlock
mw:desk_left_alt1,5155,true,net.minecraft.item.ItemBlock
mw:desk_middle,5156,true,net.minecraft.item.ItemBlock
mw:desk_middle_alt1,5157,true,net.minecraft.item.ItemBlock
mw:desk_right,5158,true,net.minecraft.item.ItemBlock
mw:desk_right_alt1,5159,true,net.minecraft.item.ItemBlock
mw:desk_shelf,5160,true,net.minecraft.item.ItemBlock
mw:desk_shelf_alt1,5161,true,net.minecraft.item.ItemBlock
mw:desk_shelf_alt2,5162,true,net.minecraft.item.ItemBlock
mw:desk_shelf_alt3,5163,true,net.minecraft.item.ItemBlock
mw:barrier,5164,true,net.minecraft.item.ItemBlock
mw:barrier_rotated,5165,true,net.minecraft.item.ItemBlock
mw:body_bag,5166,true,net.minecraft.item.ItemBlock
mw:hanging_body,5167,true,net.minecraft.item.ItemBlock
mw:impaled_body,5168,true,net.minecraft.item.ItemBlock
mw:blank,5169,true,net.minecraft.item.ItemBlock
mw:dumpster,5170,true,net.minecraft.item.ItemBlock
mw:wooden_crate,5171,true,net.minecraft.item.ItemBlock
mw:wooden_crate_opened,5172,true,net.minecraft.item.ItemBlock
mw:operating_table,5173,true,net.minecraft.item.ItemBlock
mw:operating_table_alt,5174,true,net.minecraft.item.ItemBlock
mw:forklift,5175,true,net.minecraft.item.ItemBlock
mw:forklift_alt,5176,true,net.minecraft.item.ItemBlock
mw:trusses,5177,true,net.minecraft.item.ItemBlock
mw:ceiling_lamp,5178,true,net.minecraft.item.ItemBlock
mw:ceiling_lamp_alt,5179,true,net.minecraft.item.ItemBlock
mw:vent,5180,true,net.minecraft.item.ItemBlock
mw:vent_rotated,5181,true,net.minecraft.item.ItemBlock
mw:vent_corner,5182,true,net.minecraft.item.ItemBlock
mw:vent_corner_rotated,5183,true,net.minecraft.item.ItemBlock
mw:vent_corner_rotated_alt,5184,true,net.minecraft.item.ItemBlock
mw:vent_intersection,5185,true,net.minecraft.item.ItemBlock
mw:vent_end,5186,true,net.minecraft.item.ItemBlock
mw:white_desk_left,5187,true,net.minecraft.item.ItemBlock
mw:white_desk_middle,5188,true,net.minecraft.item.ItemBlock
mw:white_desk_right,5189,true,net.minecraft.item.ItemBlock
mw:trash_bin,5190,true,net.minecraft.item.ItemBlock
mw:caution_sign,5191,true,net.minecraft.item.ItemBlock
mw:electric_box,5192,true,net.minecraft.item.ItemBlock
mw:electric_box_opened,5193,true,net.minecraft.item.ItemBlock
mw:home_chair,5194,true,net.minecraft.item.ItemBlock
mw:outdoor_chair,5195,true,net.minecraft.item.ItemBlock
mw:home_chair_rotated,5196,true,net.minecraft.item.ItemBlock
mw:outdoor_chair_rotated,5197,true,net.minecraft.item.ItemBlock
mw:vending_machine,5198,true,net.minecraft.item.ItemBlock
mw:serverrackleft,5199,true,net.minecraft.item.ItemBlock
mw:serverrackemptyleft,5200,true,net.minecraft.item.ItemBlock
mw:serverrackleftalt,5201,true,net.minecraft.item.ItemBlock
mw:serverrackleftalt2,5202,true,net.minecraft.item.ItemBlock
mw:serverrackleftalt3,5203,true,net.minecraft.item.ItemBlock
mw:serverrackemptyright,5204,true,net.minecraft.item.ItemBlock
mw:serverrackright,5205,true,net.minecraft.item.ItemBlock
mw:serverrackrightalt,5206,true,net.minecraft.item.ItemBlock
mw:serverracktopleft,5207,true,net.minecraft.item.ItemBlock
mw:serverracktopright,5208,true,net.minecraft.item.ItemBlock
mw:duelfloodlight,5209,true,net.minecraft.item.ItemBlock
mw:floodlight,5210,true,net.minecraft.item.ItemBlock
mw:radio_rotated,5211,true,net.minecraft.item.ItemBlock
mw:radio,5212,true,net.minecraft.item.ItemBlock
mw:camera_rotated,5213,true,net.minecraft.item.ItemBlock
realistictorches:torch_unlit,5214,true,net.minecraft.item.ItemBlock
realistictorches:torch_lit,5215,true,net.minecraft.item.ItemBlock
realistictorches:torch_smoldering,5216,true,net.minecraft.item.ItemBlock
realistictorches:moving_light_source,5217,true,net.minecraft.item.ItemBlock
realistictorches:matchbox,5218,false,com.chaosthedude.realistictorches.items.ItemMatchbox
realistictorches:glowstone_crystal,5219,false,net.minecraft.item.Item
realistictorches:glowstone_paste,5220,false,net.minecraft.item.Item
reccomplex:block_selector,5221,false,ivorius.reccomplex.item.ItemBlockSelectorBlock
reccomplex:block_selector_floating,5222,false,ivorius.reccomplex.item.ItemBlockSelectorFloating
reccomplex:inventory_generation_tag,5223,false,ivorius.reccomplex.item.ItemLootGenMultiTag
reccomplex:inventory_generation_single_tag,5224,false,ivorius.reccomplex.item.ItemLootGenSingleTag
reccomplex:inventory_generation_component_tag,5225,false,ivorius.reccomplex.item.ItemLootTableComponentTag
reccomplex:artifact_generation_tag,5226,false,ivorius.reccomplex.item.ItemArtifactGenerator
reccomplex:book_generation_tag,5227,false,ivorius.reccomplex.item.ItemBookGenerator
reccomplex:generic_space,5228,true,ivorius.reccomplex.item.ItemBlockGenericSpace
reccomplex:generic_solid,5229,true,ivorius.reccomplex.item.ItemBlockGenericSolid
reccomplex:structure_generator,5230,true,net.minecraft.item.ItemBlock
reccomplex:maze_generator,5231,true,net.minecraft.item.ItemBlock
reccomplex:weighted_command_block,5232,true,net.minecraft.item.ItemBlock
reccomplex:spawn_script,5233,true,net.minecraft.item.ItemBlock
reccomplex:inspector,5234,false,ivorius.reccomplex.item.ItemInspector
forge:bucketfilled,5235,false,net.minecraftforge.fluids.UniversalBucket
securitycraft:laser_block,5236,true,net.minecraft.item.ItemBlock
securitycraft:keypad,5237,true,net.minecraft.item.ItemBlock
securitycraft:mine,5238,true,net.minecraft.item.ItemBlock
securitycraft:retinal_scanner,5239,true,net.minecraft.item.ItemBlock
securitycraft:bogus_lava,5240,true,net.minecraft.item.ItemBlock
securitycraft:bogus_lava_flowing,5241,true,net.minecraft.item.ItemBlock
securitycraft:bogus_water,5242,true,net.minecraft.item.ItemBlock
securitycraft:bogus_water_flowing,5243,true,net.minecraft.item.ItemBlock
securitycraft:keycard_reader,5244,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_iron_trapdoor,5245,true,net.minecraft.item.ItemBlock
securitycraft:bouncing_betty,5246,true,net.minecraft.item.ItemBlock
securitycraft:inventory_scanner,5247,true,net.minecraft.item.ItemBlock
securitycraft:track_mine,5248,true,net.minecraft.item.ItemBlock
securitycraft:cage_trap,5249,true,net.minecraft.item.ItemBlock
securitycraft:portable_radar,5250,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_iron_bars,5251,true,net.minecraft.item.ItemBlock
securitycraft:keypad_chest,5252,true,net.minecraft.item.ItemBlock
securitycraft:username_logger,5253,true,net.minecraft.item.ItemBlock
securitycraft:alarm,5254,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stone,5255,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedStone
securitycraft:reinforced_sandstone,5256,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedSandstone
securitycraft:reinforced_dirt,5257,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedDirt
securitycraft:reinforced_cobblestone,5258,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_fence_gate,5259,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_planks,5260,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedPlanks
securitycraft:panic_button,5261,true,net.minecraft.item.ItemBlock
securitycraft:keypad_frame,5262,true,net.minecraft.item.ItemBlock
securitycraft:claymore,5263,true,net.minecraft.item.ItemBlock
securitycraft:keypad_furnace,5264,true,net.minecraft.item.ItemBlock
securitycraft:security_camera,5265,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_oak,5266,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_spruce,5267,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_cobblestone,5268,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_sandstone,5269,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_birch,5270,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_jungle,5271,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_acacia,5272,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_darkoak,5273,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_stone,5274,true,net.minecraft.item.ItemBlock
securitycraft:electrified_iron_fence,5275,true,net.minecraft.item.ItemBlock
securitycraft:ims,5276,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_glass_block,5277,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stained_glass,5278,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedStainedBlock
securitycraft:reinforced_wood_slabs,5279,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedWoodSlabs
securitycraft:reinforced_stone_slabs,5280,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedSlabs
securitycraft:protecto,5281,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stone_brick,5282,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedStoneBrick
securitycraft:reinforced_stairs_stone_brick,5283,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_mossy_cobblestone,5284,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_brick,5285,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_brick,5286,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_nether_brick,5287,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_nether_brick,5288,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_hardened_clay,5289,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stained_hardened_clay,5290,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedStainedBlock
securitycraft:reinforced_logs,5291,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedLog
securitycraft:reinforced_logs2,5292,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedLog
securitycraft:reinforced_metals,5293,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedMetals
securitycraft:reinforced_compressed_blocks,5294,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedCompressedBlocks
securitycraft:reinforced_wool,5295,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedStainedBlock
securitycraft:reinforced_quartz,5296,true,net.geforcemods.securitycraft.itemblocks.ItemBlockCustomQuartz
securitycraft:reinforced_stairs_quartz,5297,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_prismarine,5298,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedPrismarine
securitycraft:reinforced_red_sandstone,5299,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedSandstone
securitycraft:reinforced_stairs_red_sandstone,5300,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stone_slabs2,5301,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedSlabs2
securitycraft:reinforced_end_stone_bricks,5302,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_red_nether_brick,5303,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_purpur,5304,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedPurpur
securitycraft:reinforced_stairs_purpur,5305,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_concrete,5306,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedStainedBlock
securitycraft:motion_activated_light,5307,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_obsidian,5308,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_netherrack,5309,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_end_stone,5310,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_sea_lantern,5311,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_bone_block,5312,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_glass_pane,5313,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stained_panes,5314,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedStainedBlock
securitycraft:reinforced_carpet,5315,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedStainedBlock
securitycraft:reinforced_glowstone,5316,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_sand,5317,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedSand
securitycraft:reinforced_gravel,5318,true,net.minecraft.item.ItemBlock
securitycraft:trophy_system,5319,true,net.minecraft.item.ItemBlock
securitycraft:crystal_quartz,5320,true,net.geforcemods.securitycraft.itemblocks.ItemBlockCustomQuartz
securitycraft:reinforced_crystal_quartz,5321,true,net.geforcemods.securitycraft.itemblocks.ItemBlockCustomQuartz
securitycraft:crystal_quartz_slab,5322,true,net.geforcemods.securitycraft.itemblocks.ItemBlockCrystalQuartzSlab
securitycraft:reinforced_crystal_quartz_slab,5323,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedCrystalQuartzSlab
securitycraft:stairs_crystal_quartz,5324,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stairs_crystal_quartz,5325,true,net.minecraft.item.ItemBlock
securitycraft:block_pocket_wall,5326,true,net.minecraft.item.ItemBlock
securitycraft:block_pocket_manager,5327,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_stone_pressure_plate,5328,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_wooden_pressure_plate,5329,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_bookshelf,5330,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_walls,5331,true,net.geforcemods.securitycraft.itemblocks.ItemBlockReinforcedWalls
securitycraft:reinforced_observer,5332,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_redstone_lamp,5333,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_cobweb,5334,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_grass,5335,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_snow_block,5336,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_ice,5337,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_packed_ice,5338,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_mycelium,5339,true,net.minecraft.item.ItemBlock
securitycraft:reinforced_clay,5340,true,net.minecraft.item.ItemBlock
